Provider ID,name,type,specialty,street,city,state,zip,Phone Number
652,JFK MEDICAL CENTER,Public,Othopedics,5301 S CONGRESS AVE,ATLANTIS,FL,33462,5619657300
653,ORANGE COAST MEMORIAL MEDICAL CENTER,Private,Cardiology,9920 TALBERT AVENUE,FOUNTAIN VALLEY,CA,92708,7143787406
654,HARTFORD HOSPITAL,Public,Pharmacy,80 SEYMOUR STREET,HARTFORD,CT,6102,8605455000
655,SALINAS VALLEY MEMORIAL HOSPITAL,Private,Vaccine,450 EAST ROMIE LANE,SALINAS,CA,93901,8317574333
656,LINCOLN COMMUNITY HOSPITAL,Public,Massage,111 6TH ST,HUGO,CO,80821,7197432421
657,CENTRAL PENINSULA GENERAL HOSPITAL,Private,Comprehensive,250 HOSPITAL PLACE,SOLDOTNA,AK,99669,9072624404
658,ST VINCENTS MEDICAL CENTER - CLAY COUNTY,Public,Dental,1670 ST VINCENTS WAY,MIDDLEBURG,FL,32068,9043087164
659,OAK VALLEY HOSPITAL DISTRICT,Private,Opthalmology,350 S OAK AVE,OAKDALE,CA,95361,2098473011
660,FLORIDA STATE HOSPITAL UNIT 31 MED,Public,Othopedics,100 N MAIN ST,CHATTAHOOCHEE,FL,32324,8506637536
661,PARADISE VALLEY HOSPITAL,Private,Cardiology,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,6194704321
662,USC VERDUGO HILLS HOSPITAL,Public,Pharmacy,1812 VERDUGO BLVD,GLENDALE,CA,91209,8187907100
663,SHRINERS HOSPITALS FOR CHILDREN,Private,Vaccine,3160 GENEVA STREET,LOS ANGELES,CA,90020,2133883151
664,"MILFORD HOSPITAL, INC",Public,Massage,300 SEASIDE AVENUE,MILFORD,CT,6460,2038764000
665,CAPITAL REGIONAL MEDICAL CENTER,Private,Comprehensive,2626 CAPITAL MEDICAL BLVD,TALLAHASSEE,FL,32308,8506565000
666,SACRED HEART HOSPITAL ON THE EMERALD COAST,Public,Dental,7800 US HWY 98 W,MIRAMAR BEACH,FL,32550,8502783600
667,CHILDRENS HOSPITAL COLORADO,Private,Opthalmology,13123 EAST 16TH AVENUE,AURORA,CO,80045,7207771234
668,BAPTIST MEDICAL CENTER - NASSAU,Public,Othopedics,1250 S 18TH ST,FERNANDINA BEACH,FL,32034,9043213500
669,NORTHWEST MEDICAL CENTER,Private,Cardiology,1530 U S HIGHWAY 43,WINFIELD,AL,35594,2054877736
670,ST LUCIE MEDICAL CENTER,Public,Pharmacy,1800 SE TIFFANY AVE,PORT SAINT LUCIE,FL,34952,7723354000
671,CASA COLINA HOSPITAL,Private,Vaccine,255 E BONITA AVE,POMONA,CA,91767,9095967733
672,HONORHEALTH DEER VALLEY MEDICAL CENTER,Public,Massage,19829 NORTH 27TH AVENUE,PHOENIX,AZ,85027,6238796100
673,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER,Private,Comprehensive,7400 EAST THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,85255,4803247004
674,ENLOE MEDICAL CENTER,Public,Dental,1531 ESPLANADE,CHICO,CA,95926,5303327300
675,ST VINCENT MEDICAL CENTER/NORTH,Private,Opthalmology,2215 WILDWOOD AVENUE,SHERWOOD,AR,72120,5015527100
676,RADY CHILDREN'S HOSPITAL - SAN DIEGO,Public,Othopedics,3020 CHILDRENS WAY,SAN DIEGO,CA,92123,8585761700
677,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,Private,Cardiology,2333 BUCHANAN STREET,SAN FRANCISCO,CA,94115,4156006000
678,WRAY COMMUNITY DISTRICT HOSPITAL,Public,Pharmacy,1017 W 7TH ST,WRAY,CO,80758,9703324811
679,PROVIDENCE TARZANA MEDICAL CENTER,Private,Vaccine,18321 CLARK STREET,TARZANA,CA,91356,8188810800
680,MEMORIAL HOSPITAL OF GARDENA,Public,Massage,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,3105324200
681,SAINT MARYS HOSPITAL,Private,Comprehensive,56 FRANKLIN ST,WATERBURY,CT,6706,2035746000
682,EL CAMINO HOSPITAL,Public,Dental,2500 GRANT ROAD,MOUNTAIN VIEW,CA,94040,6509407000
683,CANDLER HOSPITAL,Private,Opthalmology,5353 REYNOLDS STREET,SAVANNAH,GA,31412,9128196000
684,FIVE RIVERS MEDICAL CENTER,Public,Othopedics,2801 MEDICAL CENTER DRIVE,POCAHONTAS,AR,72455,8708926000
685,ST MARY MEDICAL CENTER,Private,Cardiology,1050 LINDEN AVE,LONG BEACH,CA,90813,5624919000
686,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,Public,Pharmacy,6101 PINE RIDGE ROAD,NAPLES,FL,34119,2393484000
687,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,Private,Vaccine,1285 CREEKSIDE BLVD E,NAPLES,FL,34108,2394788398
688,MERCY HOSPITAL TURNER MEMORIAL,Public,Massage,801 WEST RIVER STREET,OZARK,AR,72949,4796674138
689,STANFORD HEALTH CARE,Private,Comprehensive,300 PASTEUR DRIVE,STANFORD,CA,94305,6507235708
690,LA PALMA INTERCOMMUNITY HOSPITAL,Public,Dental,7901 WALKER STREET,LA PALMA,CA,90623,7146707400
691,BROOKWOOD MEDICAL CENTER,Private,Opthalmology,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,2058771000
692,MAYO CLINIC,Public,Othopedics,4500 SAN PABLO RD,JACKSONVILLE,FL,32224,9049532000
693,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,Private,Cardiology,17100 EUCLID STREET,FOUNTAIN VALLEY,CA,92708,7149667200
694,PUTNAM COMMUNITY MEDICAL CENTER,Public,Pharmacy,611 ZEAGLER DR,PALATKA,FL,32177,3863268500
695,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,Private,Vaccine,393 S TUSTIN STREET,ORANGE,CA,92866,7142892400
696,JAY HOSPITAL,Public,Massage,14114 ALABAMA ST,JAY,FL,32565,8506754532
697,EVERGREEN MEDICAL CENTER,Private,Comprehensive,101 CRESTVIEW AVENUE,EVERGREEN,AL,36401,2515782480
698,PARKER INDIAN HEALTH CENTER,Public,Dental,12033 AGENCY ROAD,PARKER,AZ,85344,9286692137
699,COLLEGE MEDICAL CENTER,Private,Opthalmology,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,5625951911
700,ST VINCENTS BLOUNT,Public,Othopedics,150 GILBREATH DRIVE,ONEONTA,AL,35121,2052743000
701,PLACENTIA LINDA HOSPITAL,Private,Cardiology,1301 N ROSE DRIVE,PLACENTIA,CA,92870,7149932000
702,BURKE MEDICAL CENTER,Public,Pharmacy,351 SOUTH LIBERTY STREET,WAYNESBORO,GA,30830,7065544435
703,CULLMAN REGIONAL MEDICAL CENTER,Private,Vaccine,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,2567372000
704,MAD RIVER COMMUNITY HOSPITAL,Public,Massage,3800 JANES RD,ARCATA,CA,95521,7078223621
705,MARIN GENERAL HOSPITAL,Private,Comprehensive,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,4159257900
706,GRADY MEMORIAL HOSPITAL,Public,Dental,"80 JESSE HILL, JR DRIVE SE",ATLANTA,GA,30303,4046164252
707,MADERA COMMUNITY HOSPITAL,Private,Opthalmology,1250 E ALMOND AVE,MADERA,CA,93637,5596755555
708,GREEN VALLEY HOSPITAL,Public,Othopedics,4455 SOUTH I-19 FRONTAGE ROAD,GREEN VALLEY,AZ,85614,5203934710
709,FLORIDA HOSPITAL DELAND,Private,Cardiology,701 W PLYMOUTH AVE,DELAND,FL,32720,3869434772
710,ARIZONA SPECIALTY HOSPITAL,Public,Pharmacy,"2905 WEST WARNER ROAD, SUITE 1",CHANDLER,AZ,85224,4806039000
711,HUNTSVILLE HOSPITAL,Private,Vaccine,101 SIVLEY RD,HUNTSVILLE,AL,35801,2562651000
712,FORT WALTON BEACH MEDICAL CENTER,Public,Massage,1000 MAR-WALT DR,FORT WALTON BEACH,FL,32547,8508621111
713,SUTTER DAVIS HOSPITAL,Private,Comprehensive,2000 SUTTER PLACE,DAVIS,CA,95616,5307566440
714,PALMDALE REGIONAL MEDICAL CENTER,Public,Dental,38600 MEDICAL CENTER DRIVE,PALMDALE,CA,93552,6613825000
715,SONORA REGIONAL MEDICAL CENTER,Private,Opthalmology,1000 GREENLEY ROAD,SONORA,CA,95370,2095323161
716,HENDRY REGIONAL MEDICAL CENTER,Public,Othopedics,524 W SAGAMORE AVE,CLEWISTON,FL,33440,8639023033
717,BANNER BOSWELL MEDICAL CENTER,Private,Cardiology,10401 WEST THUNDERBIRD BOULEVARD,SUN CITY,AZ,85351,6238324000
718,KINGMAN REGIONAL MEDICAL CENTER,Public,Pharmacy,3269 STOCKTON HILL ROAD,KINGMAN,AZ,86409,9287572101
719,SOUTH PENINSULA HOSPITAL,Private,Vaccine,4300 BARTLETT ST,HOMER,AK,99603,9072358101
720,CATALINA ISLAND MEDICAL CENTER,Public,Massage,100 FALLS CANYON ROAD,AVALON,CA,90704,3105100700
721,ST VINCENT'S BIRMINGHAM,Private,Comprehensive,810 ST VINCENT'S DRIVE,BIRMINGHAM,AL,35205,2059397000
722,MISSION COMMUNITY HOSPITAL,Public,Dental,14850 ROSCOE BLVD,PANORAMA CITY,CA,91402,8189043100
723,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,Private,Opthalmology,1300 N VERMONT AVE,LOS ANGELES,CA,90027,2134133000
724,SANTA ROSA MEDICAL CENTER,Public,Othopedics,6002 BERRYHILL RD,MILTON,FL,32570,8506267762
725,HEART OF THE ROCKIES REGIONAL MEDICAL CENTER,Private,Cardiology,1000 RUSH DRIVE,SALIDA,CO,81201,7195302200
726,DOCTORS HOSPITAL,Public,Pharmacy,5000 UNIVERSITY DR,CORAL GABLES,FL,33146,3056662111
727,SCRIPPS GREEN HOSPITAL,Private,Vaccine,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,8584559100
728,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,Public,Massage,1700 S 23RD ST,FORT PIERCE,FL,34950,7724614000
729,CALIFORNIA HOSPITAL MEDICAL CENTER LA,Private,Comprehensive,1401 SOUTH GRAND AVENUE,LOS ANGELES,CA,90015,2137482411
730,GADSDEN REGIONAL MEDICAL CENTER,Public,Dental,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,2564944000
731,MEMORIAL HOSPITAL PEMBROKE,Private,Opthalmology,7800 SHERIDAN ST,PEMBROKE PINES,FL,33024,9549629650
732,STRINGFELLOW MEMORIAL HOSPITAL,Public,Othopedics,301 EAST 18TH ST,ANNISTON,AL,36201,2562358900
733,ST ELIZABETH COMMUNITY HOSPITAL,Private,Cardiology,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080,5305298012
734,KAISER FOUNDATION HOSPITAL - WEST LA,Public,Pharmacy,6041 CADILLAC AVE,LOS ANGELES,CA,90034,2138572201
735,"DEWITT HOSPITAL & NURSING HOME, INC",Private,Vaccine,1641 WHITEHEAD DRIVE,DE WITT,AR,72042,8709463571
736,BAYFRONT HEALTH BROOKSVILLE,Public,Massage,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,3527965111
737,BETHESDA HOSPITAL EAST,Private,Comprehensive,2815 S SEACREST BLVD,BOYNTON BEACH,FL,33435,5617377733
738,KAISER FOUNDATION HOSPITAL - ROSEVILLE,Public,Dental,1600 EUREKA ROAD,ROSEVILLE,CA,95661,9167844000
739,TROY REGIONAL MEDICAL CENTER,Private,Opthalmology,1330 HIGHWAY 231 SOUTH,TROY,AL,36081,3346705000
740,RUSSELL HOSPITAL,Public,Othopedics,3316 HIGHWAY 280,ALEXANDER CITY,AL,35010,2563297100
741,HAMILTON MEDICAL CENTER,Private,Cardiology,1200 MEMORIAL DRIVE,DALTON,GA,30720,7062726105
742,DALLAS COUNTY MEDICAL CENTER,Public,Pharmacy,201 CLIFTON STREET,FORDYCE,AR,71742,8703526300
743,COLLEGE HOSPITAL COSTA MESA,Private,Vaccine,301 VICTORIA STREET,COSTA MESA,CA,92627,9496422734
744,LITTLE RIVER MEMORIAL HOSPITAL,Public,Massage,451 WEST LOCKE STREET,ASHDOWN,AR,71822,8708985011
745,HUNTINGTON MEMORIAL HOSPITAL,Private,Comprehensive,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,6263975000
746,ORO VALLEY HOSPITAL,Public,Dental,1551 EAST TANGERINE ROAD,ORO VALLEY,AZ,85755,5209013549
747,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,Private,Opthalmology,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,CA,94110,4156416562
748,D C H REGIONAL MEDICAL CENTER,Public,Othopedics,809 UNIVERSITY BOULEVARD EAST,TUSCALOOSA,AL,35401,2057597111
749,JEFFERSON REGIONAL MEDICAL CENTER,Private,Cardiology,1600 WEST 40TH AVENUE,PINE BLUFF,AR,71603,8705417100
750,SCOTTSDALE OSBORN MEDICAL CENTER,Public,Pharmacy,7400 EAST OSBORN ROAD,SCOTTSDALE,AZ,85251,4808824004
751,SUTTER LAKESIDE HOSPITAL,Private,Vaccine,5176 HILL ROAD EAST,LAKEPORT,CA,95453,7072625000
752,NORTHBAY MEDICAL CENTER,Public,Massage,1200 B  GALE WILSON BLVD,FAIRFIELD,CA,94533,7076465000
753,UNIVERSITY HOSPITAL AND MEDICAL CENTER,Private,Comprehensive,7201 N UNIVERSITY DR,TAMARAC,FL,33321,9547212200
754,LAKEWOOD REGIONAL MEDICAL CENTER,Public,Dental,3700 E SOUTH ST,LAKEWOOD,CA,90712,5626026751
755,"MIAMI MEDICAL CENTER, THE",Private,Opthalmology,5959 NW 7TH AVE,MIAMI,FL,33126,3052641000
756,DELRAY MEDICAL CENTER,Public,Othopedics,5352 LINTON BLVD,DELRAY BEACH,FL,33484,5614984440
757,ARKANSAS SURGICAL HOSPITAL,Private,Cardiology,5201 NORTH SHORE DRIVE,NO LITTLE ROCK,AR,72118,5017488000
758,PRATTVILLE BAPTIST HOSPITAL,Public,Pharmacy,124 S MEMORIAL DR,PRATTVILLE,AL,36067,3343614267
759,SHOALS HOSPITAL,Private,Vaccine,201 WEST AVALON AVENUE,MUSCLE SHOALS,AL,35661,2563861601
760,KERN VALLEY HEALTHCARE DISTRICT,Public,Massage,6412 LAUREL AVE,LAKE ISABELLA,CA,93240,7603792681
761,L V STABLER MEMORIAL HOSPITAL,Private,Comprehensive,29 L V STABLER DRIVE,GREENVILLE,AL,36037,3343822200
762,MERCY HOSPITAL OF FOLSOM,Public,Dental,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,9169837400
763,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,Private,Opthalmology,1111 EAST MCDOWELL ROAD,PHOENIX,AZ,85006,6022392000
764,KECK HOSPITAL OF USC,Public,Othopedics,1500 SAN PABLO ST,LOS ANGELES,CA,90033,3234428656
765,LARKIN COMMUNITY HOSPITAL,Private,Cardiology,7031 SW 62ND AVE,SOUTH MIAMI,FL,33143,3052847500
766,NORTH ALABAMA SPECIALITY HOSPITAL,Public,Pharmacy,"700 WEST MARKET STREET, 2ND FLOOR",ATHENS,AL,35611,2562339292
767,PALMS WEST HOSPITAL,Private,Vaccine,13001 SOUTHERN BLVD,LOXAHATCHEE,FL,33470,5617534245
768,WATERBURY HOSPITAL,Public,Massage,64 ROBBINS ST,WATERBURY,CT,6721,2035736000
769,DOCTORS MEDICAL CENTER,Private,Comprehensive,1441 FLORIDA AVENUE,MODESTO,CA,95350,2095781211
770,COLQUITT REGIONAL MEDICAL CENTER,Public,Dental,3131 THOMASVILLE HWY BOX 40,MOULTRIE,GA,31768,2299853420
771,MERCY HOSPITAL WALDRON,Private,Opthalmology,1341 WEST SIXTH STREET,WALDRON,AR,72958,4796374135
772,PARKVIEW MEDICAL CENTER INC,Public,Othopedics,400 W 16TH STREET,PUEBLO,CO,81003,7195844000
773,SAN GABRIEL VALLEY MEDICAL CENTER,Private,Cardiology,438 W LAS TUNAS DRIVE,SAN GABRIEL,CA,91776,6262895454
774,WEST FLORIDA HOSPITAL,Public,Pharmacy,8383 N DAVIS HWY,PENSACOLA,FL,32514,8504944000
775,"SUTTER MEDICAL CENTER, SACRAMENTO",Private,Vaccine,2825 CAPITOL AVENUE,SACRAMENTO,CA,95816,9167338999
776,"EUREKA SPRINGS HOSPITAL, LLC",Public,Massage,24 NORRIS STREET,EUREKA SPRINGS,AR,72632,4792537400
777,DOCTORS HOSPITAL OF SARASOTA,Private,Comprehensive,5731 BEE RIDGE RD,SARASOTA,FL,34233,9413421100
778,FRENCH HOSPITAL MEDICAL CENTER,Public,Dental,1911 JOHNSON AVE,SAN LUIS OBISPO,CA,93401,8055435353
779,GLENDORA COMMUNITY HOSPITAL,Private,Opthalmology,150 WEST ROUTE 66,GLENDORA,CA,91740,6263350231
780,HOUSTON MEDICAL CENTER,Public,Othopedics,1601 WATSON BOULEVARD,WARNER ROBINS,GA,31093,4789224281
781,PALMS OF PASADENA HOSPITAL,Private,Cardiology,1501 PASADENA AVE S,SAINT PETERSBURG,FL,33707,7273811000
782,KAISER FOUNDATION HOSPITAL - FREMONT,Public,Pharmacy,39400 PASEO PADRE PKWY,FREMONT,CA,94538,5107844000
783,STANFORD HEALTH CARE - VALLEYCARE,Private,Vaccine,5555 WEST LAS POSITAS BOULEVARD,PLEASANTON,CA,94588,9254477000
784,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,Public,Massage,2315 STOCKTON BOULEVARD,SACRAMENTO,CA,95817,9167342011
785,YUMA DISTRICT HOSPITAL,Private,Comprehensive,1000 WEST 8TH AVENUE,YUMA,CO,80759,9708485405
786,WESTCHESTER GENERAL HOSPITAL,Public,Dental,2500 SW 75TH AVE,MIAMI,FL,33155,3052639270
787,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,Private,Opthalmology,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,6195436222
788,CITRUS MEMORIAL HOSPITAL,Public,Othopedics,502 W HIGHLAND BLVD,INVERNESS,FL,34452,3527261551
789,"ANIMAS SURGICAL HOSPITAL, LLC",Private,Cardiology,575 RIVERGATE LANE,DURANGO,CO,81301,9702473537
790,KAISER FOUNDATION HOSPITAL-SANTA CLARA,Public,Pharmacy,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051,4082366400
791,LONG BEACH MEMORIAL MEDICAL CENTER,Private,Vaccine,2801 ATLANTIC AVE,LONG BEACH,CA,90806,5629332000
792,PIGGOTT COMMUNITY HOSPITAL,Public,Massage,1206 GORDON DUCKWORTH DRIVE,PIGGOTT,AR,72454,8705983881
793,ANNE BATES LEACH EYE HOSPITAL,Private,Comprehensive,900 NW 17TH ST,MIAMI,FL,33136,3053266000
794,SHARP CORONADO HOSPITAL AND HLTHCR CTR,Public,Dental,250 PROSPECT PLACE,CORONADO,CA,92118,6194356251
795,EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,Private,Opthalmology,500 FIRST AVENUE,PORTOLA,CA,96122,5308324277
796,EAST GEORGIA REGIONAL MEDICAL CENTER,Public,Othopedics,1499 FAIR ROAD,STATESBORO,GA,30458,9124861500
797,YAVAPAI REGIONAL MEDICAL CENTER,Private,Cardiology,1003 WILLOW CREEK ROAD,PRESCOTT,AZ,86301,9284452700
798,KAISER FOUNDATION HOSPITAL,Public,Pharmacy,99 MONTECILLO RD,SAN RAFAEL,CA,94903,4154442000
799,NORTHWEST MEDICAL CENTER-SPRINGDALE,Private,Vaccine,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,4797515711
800,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,Public,Massage,1800 N CALIFORNIA ST,STOCKTON,CA,95204,2099432000
801,UAMS MEDICAL CENTER,Private,Comprehensive,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,5016865000
802,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Public,Dental,354 SANTA FE DRIVE,ENCINITAS,CA,92024,7607536501
803,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,Private,Opthalmology,1008 MINNEQUA AVE,PUEBLO,CO,81004,7195574000
804,UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,Public,Othopedics,1400 E BOULDER ST,COLORADO SPRINGS,CO,80909,7193655000
805,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,Private,Cardiology,1338 PHAY AVE,CANON CITY,CO,81212,7192852000
806,DALE MEDICAL CENTER,Public,Pharmacy,126 HOSPITAL AVE,OZARK,AL,36360,3347742601
807,HILL HOSPITAL OF SUMTER COUNTY,Private,Vaccine,751 DERBY DRIVE,YORK,AL,36925,2053925263
808,GREATER EL MONTE COMMUNITY HOSPITAL,Public,Massage,1701 SANTA ANITA AVE,SOUTH EL MONTE,CA,91733,6263507975
809,FOOTHILLS HOSPITAL,Private,Comprehensive,4747 ARAPAHOE AVENUE,BOULDER,CO,80304,3034402273
810,MONTROSE MEMORIAL HOSPITAL,Public,Dental,800 S 3RD ST,MONTROSE,CO,81401,9702492211
811,BANNER LASSEN MEDICAL CENTER,Private,Opthalmology,1800 SPRING RIDGE DRIVE,SUSANVILLE,CA,96130,5302522000
812,BAYFRONT HEALTH DADE CITY,Public,Othopedics,13100 FT KING RD,DADE CITY,FL,33525,3525683174
813,PROWERS MEDICAL CENTER,Private,Cardiology,401 KENDALL DRIVE,LAMAR,CO,81052,7193364343
814,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,Public,Pharmacy,1101 JACKSON STREET SW,GRAVETTE,AR,72736,4797875291
815,WIREGRASS MEDICAL CENTER,Private,Vaccine,1200 W MAPLE AVENUE,GENEVA,AL,36340,3346843655
816,VIERA HOSPITAL,Public,Massage,8745 N WICKHAM RD,MELBOURNE,FL,32940,3214349000
817,LEHIGH REGIONAL MEDICAL CENTER,Private,Comprehensive,1500 LEE BLVD,LEHIGH ACRES,FL,33936,2393692101
818,WHITTIER HOSPITAL MEDICAL CENTER,Public,Dental,9080 COLIMA RD,WHITTIER,CA,90605,5629453561
819,ST JOSEPH HOSPITAL,Private,Opthalmology,1100 WEST STEWART DR,ORANGE,CA,92868,7146339111
820,HIGHLANDS MEDICAL CENTER,Public,Othopedics,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,2562594444
821,PALOMAR HEALTH DOWNTOWN CAMPUS,Private,Cardiology,555 E VALLEY PARKWAY,ESCONDIDO,CA,92025,7607393000
822,WINTER HAVEN HOSPITAL,Public,Pharmacy,200 AVE F NE,WINTER HAVEN,FL,33881,8632931121
823,SOUTHWEST HEALTHCARE SYSTEM,Private,Vaccine,25500 MEDICAL CENTER DRIVE,MURRIETA,CA,92562,9516966000
824,SENECA DISTRICT HOSPITAL,Public,Massage,130 BRENTWOOD DRIVE,CHESTER,CA,96020,5302582121
825,MASONICARE HEALTH CENTER,Private,Comprehensive,22 MASONIC AVE,WALLINGFORD,CT,6492,2036795900
826,SAN JOAQUIN GENERAL HOSPITAL,Public,Dental,500 W HOSPITAL ROAD,FRENCH CAMP,CA,95231,2094686000
827,LOS ALAMITOS MEDICAL CENTER,Private,Opthalmology,3751 KATELLA AVENUE,LOS ALAMITOS,CA,90720,5627993220
828,WASHINGTON COUNTY HOSPITAL,Public,Othopedics,14600 ST. STEPHENS AVENUE,CHATOM,AL,36518,2518472223
829,BAPTIST MEDICAL CENTER - BEACHES,Private,Cardiology,1350 13TH AVE S,JACKSONVILLE BEACH,FL,32250,9042472900
830,ALAMEDA HOSPITAL,Public,Pharmacy,2070 CLINTON AVENUE,ALAMEDA,CA,94501,5105223700
831,MERCY REGIONAL MEDICAL CENTER,Private,Vaccine,1010 THREE SPRINGS BLVD,DURANGO,CO,81301,9702474311
832,KAISER FOUNDATION HOSPITAL-SAN JOSE,Public,Massage,250 HOSPITAL PARKWAY,SAN JOSE,CA,95119,4089727000
833,CITIZENS BAPTIST MEDICAL CENTER,Private,Comprehensive,604 STONE AVENUE,TALLADEGA,AL,35161,2567614542
834,FLORIDA HOSPITAL FLAGLER,Public,Dental,60 MEMORIAL MEDICAL PKWY,PALM COAST,FL,32164,3865862000
835,POMERADO HOSPITAL,Private,Opthalmology,15615 POMERADO ROAD,POWAY,CA,92064,8584856511
836,UNIVERSITY OF S A CHILDREN'S AND WOMEN'S HOS,Public,Othopedics,1700 CENTER STREET,MOBILE,AL,36604,2514151000
837,WELLSTAR COBB HOSPITAL,Private,Cardiology,3950 AUSTELL RD,AUSTELL,GA,30106,7707324000
838,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,Public,Pharmacy,301 MEMORIAL MEDICAL PARKWAY,DAYTONA BEACH,FL,32117,3866766000
839,SIERRA VIEW MEDICAL CENTER,Private,Vaccine,465 W PUTNAM AVE,PORTERVILLE,CA,93257,5597841110
840,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,Public,Massage,1475 W 49TH ST,HIALEAH,FL,33012,3055582500
841,HIGHLAND HOSPITAL,Private,Comprehensive,1411 E 31ST STREET,OAKLAND,CA,94602,5104374800
842,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL,Public,Dental,7700 S BROADWAY,LITTLETON,CO,80122,3037305888
843,PIEDMONT ATHENS REGIONAL MEDICAL CENTER,Private,Opthalmology,1199 PRINCE AVENUE,ATHENS,GA,30606,7064757000
844,WESTERN ARIZONA REGIONAL MEDICAL CENTER,Public,Othopedics,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442,9287632273
845,LA PAZ REGIONAL HOSPITAL,Private,Cardiology,1200 WEST MOHAVE ROAD,PARKER,AZ,85344,9286699201
846,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,Public,Pharmacy,"9601 INTERSTATE 630, EXIT 7",LITTLE ROCK,AR,72205,5012022000
847,TAHOE FOREST HOSPITAL,Private,Vaccine,10121 PINE AVE,TRUCKEE,CA,96161,5305876011
848,CHARLOTTE HUNGERFORD HOSPITAL,Public,Massage,540 LITCHFIELD ST,TORRINGTON,CT,6790,8604966666
849,MERCY MEDICAL CENTER,Private,Comprehensive,333 MERCY AVENUE,MERCED,CA,95340,2095645000
850,ROCKDALE MEDICAL CENTER,Public,Dental,"1412 MILSTEAD AVENUE, NE",CONYERS,GA,30012,7709183000
851,MILLS-PENINSULA MEDICAL CENTER,Private,Opthalmology,1501 TROUSDALE DRIVE,BURLINGAME,CA,94010,6506965270
852,LAC+USC MEDICAL CENTER,Public,Othopedics,"1200 N STATE ST, ROOM C2K100",LOS ANGELES,CA,90033,3232262800
853,GARDEN GROVE HOSPITAL & MEDICAL CENTER,Private,Cardiology,12601 GARDEN GROVE BLVD,GARDEN GROVE,CA,92843,7145375160
854,DELANO REGIONAL MEDICAL CENTER,Public,Pharmacy,1401 GARCES HIGHWAY,DELANO,CA,93215,6617254800
855,WEST HILLS HOSPITAL & MEDICAL CENTER,Private,Vaccine,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,8186764100
856,WEST BOCA MEDICAL CENTER,Public,Massage,21644 STATE RD 7,BOCA RATON,FL,33428,5614888000
857,PAGOSA SPRINGS MEDICAL CENTER,Private,Comprehensive,95 SOUTH PAGOSA BOULEVARD,PAGOSA SPRINGS,CO,81147,9707313700
858,NEMOURS CHILDREN'S HOSPITAL,Public,Dental,13535 NEMOURS PKWY,ORLANDO,FL,32827,4075674000
859,MEDICAL CENTER OF THE ROCKIES,Private,Opthalmology,2500 ROCKY MOUNTAIN AVENUE,LOVELAND,CO,80538,9706242500
860,ATHENS LIMESTONE HOSPITAL,Public,Othopedics,700 WEST MARKET STREET,ATHENS,AL,35611,2562339292
